case,case_index,p,q,dimension,chi,conditioned,role,delta,seed_index,seed,direction,K_index,K,K_over_Kref,R,N,relax_steps,K_grid_size
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,16,0.09243046169610611,0.18486092339221222,0.912926682082669,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,17,0.09739795044261923,0.19479590088523846,0.9137879669337683,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,18,0.10263240685318956,0.2052648137063791,0.9146795858874056,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,19,0.10814817856649103,0.21629635713298206,0.9156014209004565,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,20,0.11396038430610134,0.22792076861220267,0.9165531881512458,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,21,0.12008495532090477,0.24016991064180954,0.9175344378298124,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,22,0.1265386790526262,0.2530773581052524,0.9185445623748677,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,23,0.13333924515018836,0.2666784903003767,0.9195828128230474,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,24,0.14050529395701827,0.28101058791403655,0.9206483218479959,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,25,0.14805646760420577,0.29611293520841153,0.9217401310830818,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,26,0.1560134638495611,0.3120269276991222,0.9228572197206053,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,27,0.16439809281014417,0.32879618562028834,0.9239985313527105,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,28,0.17323333674376845,0.3464666734875369,0.9251629965836249,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,29,0.18254341304334237,0.36508682608668475,0.9263495499321247,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,30,0.19235384061671348,0.38470768123342697,0.9275571406611419,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,31,0.2026915098339642,0.4053830196679284,0.9287847381002918,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,32,0.21358475623388337,0.42716951246776674,0.9300313325442608,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,33,0.2250634381916439,0.4501268763832878,0.9312959328643902,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,34,0.23715901876057277,0.47431803752114554,0.9325775616805042,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,35,0.2499046519123422,0.4998093038246844,0.9338752485156533,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,36,0.26333527341196566,0.5266705468239313,0.9351880209981439,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,37,0.2774876965766874,0.5549753931533749,0.9365148940009763,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,38,0.29240071318124067,0.5848014263624813,0.9378548566406224,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,39,0.3081151997860546,0.6162303995721092,0.9392068572516159,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,40,0.32467422977985755,0.6493484595597151,0.940569786742431,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,41,0.3421231914437828,0.6842463828875656,0.9419424610557549,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,42,0.36050991236059227,0.7210198247211845,0.9433236037491355,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,43,0.379884790510023,0.759769581020046,0.9447118299410292,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,44,0.40030093240958836,0.8006018648191767,0.9461056330076668,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,45,0.42181429867947823,0.8436285973589565,0.9475033754546541,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,46,0.4444838574305507,0.8889677148611014,0.9489032853148276,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,47,0.46837174589585345,0.9367434917917069,0.9503034592264901,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,48,0.4935434407487027,0.9870868814974054,0.9517018730034529,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,49,0.520067937574167,1.040135875148334,0.9530964000073731,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,50,0.5480179399858806,1.096035879971761,0.9544848369909924,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,51,0.5774700589065618,1.1549401178131236,0.9558649363602614,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,52,0.6085050225584577,1.2170100451169155,0.9572344431034387,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,53,0.6412078977393053,1.2824157954786106,0.9585911340671013,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,54,0.6756683229903192,1.3513366459806384,0.9599328569189465,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,55,0.7119807542953248,1.4239615085906496,0.9612575660932314,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,56,0.7502447239844968,1.5004894479689936,0.9625633532993144,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,57,0.7905651135523531,1.5811302271047063,0.9638484708120847,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,58,0.8330524411378072,1.6661048822756144,0.9651113477362886,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,59,0.8778231644542489,1.7556463289084978,0.9663506227859228,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,5,202034,backward,60,0.925,1.85,0.9675658016317508,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,0,0.04,0.08,0.06905725634690227,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,1,0.042149719326446886,0.08429943865289377,0.07247268764680212,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,2,0.04441497098245621,0.08882994196491242,0.07523347135125108,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,3,0.046801964020070294,0.09360392804014059,0.11726189615983046,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,4,0.04931724118431067,0.09863448236862134,0.14799793626065091,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,5,0.05196769684683453,0.10393539369366905,0.17259804304297421,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,6,0.05476059590339881,0.10952119180679762,0.22358801838089679,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,7,0.057703593686930905,0.11540718737386181,0.3052985570609502,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,8,0.0608047569507867,0.1216095139015734,0.3726501419691523,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,9,0.06407258597971198,0.12814517195942396,0.4659607356207977,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,10,0.06751603788911237,0.13503207577822474,0.5434712732716214,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,11,0.07114455117649593,0.14228910235299186,0.6065923916578859,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,12,0.07496807159238345,0.1499361431847669,0.6534603692377221,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,13,0.07899707940159843,0.15799415880319687,0.7083606128432829,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,14,0.08324261810966029,0.16648523621932057,0.7760147363957921,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,15,0.08771632473301956,0.17543264946603912,0.850792329925797,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,16,0.09243046169610611,0.18486092339221222,0.893739091981196,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,17,0.09739795044261923,0.19479590088523846,0.9088088919719038,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,18,0.10263240685318956,0.2052648137063791,0.9115365803163731,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,19,0.10814817856649103,0.21629635713298206,0.913187598172447,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,20,0.11396038430610134,0.22792076861220267,0.914487963495625,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,21,0.12008495532090477,0.24016991064180954,0.915425057633211,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,22,0.1265386790526262,0.2530773581052524,0.9164344468450782,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,23,0.13333924515018836,0.2666784903003767,0.9174425477184736,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,24,0.14050529395701827,0.28101058791403655,0.9184923059030305,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,25,0.14805646760420577,0.29611293520841153,0.9195734004282294,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,26,0.1560134638495611,0.3120269276991222,0.9206841991944792,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,27,0.16439809281014417,0.32879618562028834,0.9218260235140713,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,28,0.17323333674376845,0.3464666734875369,0.9229980838277734,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,29,0.18254341304334237,0.36508682608668475,0.9241993919832735,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,30,0.19235384061671348,0.38470768123342697,0.9254287695492865,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,31,0.2026915098339642,0.4053830196679284,0.9266848996118182,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,32,0.21358475623388337,0.42716951246776674,0.9279662962628521,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,33,0.2250634381916439,0.4501268763832878,0.9292713638242032,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,34,0.23715901876057277,0.47431803752114554,0.9305984123782803,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,35,0.2499046519123422,0.4998093038246844,0.931945683662985,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,36,0.26333527341196566,0.5266705468239313,0.9333113721093416,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,37,0.2774876965766874,0.5549753931533749,0.934693641662815,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,38,0.29240071318124067,0.5848014263624813,0.9360906376174674,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,39,0.3081151997860546,0.6162303995721092,0.9375004930665983,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,40,0.32467422977985755,0.6493484595597151,0.938921330494713,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,41,0.3421231914437828,0.6842463828875656,0.9403512596245516,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,42,0.36050991236059227,0.7210198247211845,0.9417883731393083,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,43,0.379884790510023,0.759769581020046,0.943230742133424,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,44,0.40030093240958836,0.8006018648191767,0.944676413034858,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,45,0.42181429867947823,0.8436285973589565,0.9461234072917681,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,46,0.4444838574305507,0.8889677148611014,0.9475697244383092,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,47,0.46837174589585345,0.9367434917917069,0.9490133484472328,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,48,0.4935434407487027,0.9870868814974054,0.95045225676097,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,49,0.520067937574167,1.040135875148334,0.9518844312158926,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,50,0.5480179399858806,1.096035879971761,0.9533078702438589,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,51,0.5774700589065618,1.1549401178131236,0.9547206021126992,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,52,0.6085050225584577,1.2170100451169155,0.956120699333969,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,53,0.6412078977393053,1.2824157954786106,0.9575062945213927,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,54,0.6756683229903192,1.3513366459806384,0.9588755978286625,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,55,0.7119807542953248,1.4239615085906496,0.9602269156685415,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,56,0.7502447239844968,1.5004894479689936,0.9615586698669887,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,57,0.7905651135523531,1.5811302271047063,0.962869415933451,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,58,0.8330524411378072,1.6661048822756144,0.9641578588967121,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,59,0.8778231644542489,1.7556463289084978,0.9654228652375326,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,forward,60,0.925,1.85,0.9666634698079145,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,0,0.04,0.08,0.9002706886128591,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,1,0.042149719326446886,0.08429943865289377,0.900712264929962,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,2,0.04441497098245621,0.08882994196491242,0.901174856644988,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,3,0.046801964020070294,0.09360392804014059,0.9016589964967981,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,4,0.04931724118431067,0.09863448236862134,0.9021651629766059,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,5,0.05196769684683453,0.10393539369366905,0.9026938040061325,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,6,0.05476059590339881,0.10952119180679762,0.9032453630922103,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,7,0.057703593686930905,0.11540718737386181,0.9038203053821432,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,8,0.0608047569507867,0.1216095139015734,0.9044191412397449,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,9,0.06407258597971198,0.12814517195942396,0.9050424453411702,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,10,0.06751603788911237,0.13503207577822474,0.9056908697662774,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,11,0.07114455117649593,0.14228910235299186,0.906365150054199,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,12,0.07496807159238345,0.1499361431847669,0.9070661036376224,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,13,0.07899707940159843,0.15799415880319687,0.9077946204392021,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,14,0.08324261810966029,0.16648523621932057,0.9085516457229155,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,15,0.08771632473301956,0.17543264946603912,0.9093381556051583,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,16,0.09243046169610611,0.18486092339221222,0.9101551260221153,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,17,0.09739795044261923,0.19479590088523846,0.9110034964622001,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,18,0.10263240685318956,0.2052648137063791,0.9118841303622099,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,19,0.10814817856649103,0.21629635713298206,0.912797774598227,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,20,0.11396038430610134,0.22792076861220267,0.9137450207976496,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,21,0.12008495532090477,0.24016991064180954,0.914726271119955,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,22,0.1265386790526262,0.2530773581052524,0.9157417106832468,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,23,0.13333924515018836,0.2666784903003767,0.9167912880714655,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,24,0.14050529395701827,0.28101058791403655,0.9178747045456572,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,25,0.14805646760420577,0.29611293520841153,0.9189914118906087,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,26,0.1560134638495611,0.3120269276991222,0.9201406183524612,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,27,0.16439809281014417,0.32879618562028834,0.9213213018516369,256,850,61
$S^2\times S^4$,3,2,4,6,4,True,discontinuous test,0.5,6,202035,backward,28,0.17323333674376845,0.3464666734875369,0.9225322295082641,256,850,61
